SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,EdgeCount,Indegree,IsSingleNode,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,Outdegree,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
11462,3.62938804,8.16E-05,0.27552854,0,6,11,6,3,FALSE,مشتی,66.33333333,6,0,3,0,0.8540668,FALSE,0,مشتی,155083,0.200409
11463,3.69925328,0,0.27032483,0.5,2,12,2,1,FALSE,خوابگه,747,2,0,1,0,0.86598424,FALSE,0,خوابگه,0,0.52019499
11464,3.10067805,1.18E-04,0.3225101,0.15,23,10,23,10,FALSE,مهمان,364.1428571,23,0,13,2,0.8881103,FALSE,0,مهمان,266892,0.08136961
11465,3.27619947,3.21E-04,0.30523172,0.07916667,18,10,18,9,FALSE,بکشد,130.3125,18,0,9,2,0.86802597,FALSE,0,بکشد,495930,0.08967391
11466,3.1086602,3.98E-04,0.32168199,0.18660969,36,11,36,18,FALSE,کاسه,393.5925926,36,0,18,5,0.89501221,FALSE,0,کاسه,725166,0.07020118
11467,3.04377307,1.66E-04,0.3285396,0.19230769,15,11,15,7,FALSE,مطلب,350.5714286,15,0,8,1,0.88149134,FALSE,0,مطلب,180314,0.10336184
11468,2.95056218,2.05E-04,0.33891846,0.10784314,23,10,23,11,FALSE,نان,368.5555556,23,0,12,3,0.88805482,FALSE,0,نان,433623,0.08279626
11469,2.68019912,0.00121697,0.37310661,0.13356053,131,10,131,65,FALSE,خانه,289.7721519,129,0,66,18,0.91035841,FALSE,2,خانه,3244651,0.03567999
11470,3.00454897,1.34E-04,0.33282866,0.33794466,30,10,30,15,FALSE,طوفان,563.2173913,30,0,15,6,0.89894585,FALSE,0,طوفان,625139,0.09020886
11471,3.71375848,7.80E-07,0.26926899,0.41666667,4,11,4,2,FALSE,نخرد,392.5,4,0,2,0,0.8664281,FALSE,0,نخرد,2289,0.26538201
11472,2.82319114,3.96E-04,0.3542091,0.13763441,47,11,47,23,FALSE,آبی,373.9677419,47,0,24,6,0.89800266,FALSE,0,آبی,871665,0.06126917
11473,2.85408978,3.85E-04,0.3503744,0.20615385,35,10,35,18,FALSE,خاکی,487.4230769,35,0,17,4,0.89980027,FALSE,0,خاکی,835478,0.07670516
11474,2.66638057,0.00239948,0.37504024,0.07852082,203,10,203,105,FALSE,هست,198.0948905,203,0,98,21,0.91336551,FALSE,0,هست,4820112,0.02305274
11475,3.26701571,9.85E-05,0.30608974,0.16666667,22,11,22,10,FALSE,نوح,284.8421053,22,0,12,3,0.880587,FALSE,0,نوح,190759,0.08649357
11476,2.76834606,5.59E-04,0.36122651,0.17365967,100,11,100,58,FALSE,باش,320.8636364,100,0,42,11,0.90817798,FALSE,0,باش,920704,0.04130192
11477,3.5072526,7.69E-05,0.28512346,0.26785714,10,11,10,5,FALSE,مردان,300.375,10,0,5,2,0.87008433,FALSE,0,مردان,110662,0.16634349
11478,2.91116642,5.57E-05,0.34350492,0.45059289,28,10,28,14,FALSE,ایمان,692.826087,28,0,14,4,0.90386707,FALSE,0,ایمان,346043,0.0980584
11479,2.93828856,5.61E-04,0.34033417,0.06785714,62,10,62,46,FALSE,کنند,188.2678571,62,0,16,4,0.89380826,FALSE,0,کنند,800334,0.03566351
11480,2.88704832,4.22E-04,0.34637453,0.14119601,66,11,66,33,FALSE,خرابات,304.3488372,66,0,33,9,0.89819685,FALSE,0,خرابات,1184047,0.04963769
11481,3.32100249,7.72E-05,0.3011139,0.08333333,4,11,4,2,FALSE,میخندند,487,4,0,2,0,0.86901354,FALSE,0,میخندند,148954,0.28584019
11482,3.32323406,5.88E-05,0.3009117,0.19047619,10,11,10,5,FALSE,دردکشان,704.4285714,10,0,5,2,0.88078118,FALSE,0,دردکشان,100876,0.21279627
11483,3.14968672,2.35E-04,0.31749189,0.13636364,18,11,18,9,FALSE,قوم,384.4166667,18,0,9,2,0.87957723,FALSE,0,قوم,348580,0.12322212
11484,3.015106,1.91E-04,0.3316633,0.20512821,19,11,19,7,FALSE,ترسم,615.6153846,19,0,12,3,0.89067909,FALSE,0,ترسم,205897,0.12608764
11485,3.09947644,1.16E-04,0.32263514,0.34615385,14,11,14,7,FALSE,سرگردان,560.3076923,14,0,7,1,0.88746116,FALSE,0,سرگردان,202688,0.12744103
11486,3.0180242,8.67E-05,0.3313426,0.38095238,8,11,8,4,FALSE,مگردان,671.2857143,8,0,4,1,0.88154683,FALSE,0,مگردان,80633,0.19722094
11487,3.87975281,1.80E-07,0.25774838,0,2,11,2,1,FALSE,مضطرب,54,2,0,1,0,0.84319796,FALSE,0,مضطرب,139,0.52475248
11488,3.04033988,2.60E-04,0.32891059,0.1503268,26,11,26,12,FALSE,چوگان,336,26,0,14,3,0.88404905,FALSE,0,چوگان,319588,0.08783941
11489,4.03999657,5.00E-08,0.24752496,0,2,12,2,1,FALSE,سارا,12,2,0,1,0,0.82262539,FALSE,0,سارا,54,0.52380952
11490,3.64088919,7.73E-05,0.27465818,0.26666667,6,11,6,3,FALSE,عنبر,400.1666667,6,0,3,0,0.87170994,FALSE,0,عنبر,75674,0.1996008
11491,2.93107888,3.61E-04,0.3411713,0.15147783,32,11,32,16,FALSE,کشی,325.2758621,32,0,16,3,0.89343653,FALSE,0,کشی,546677,0.06099005
11492,2.70448889,0.00278631,0.36975563,0.07384988,214,11,214,106,FALSE,مه,195.6386555,214,0,108,26,0.91038615,FALSE,0,مه,5411452,0.02410566
11493,2.97347867,1.16E-04,0.33630643,0.22727273,19,11,19,9,FALSE,مژگان,686.4166667,19,0,10,5,0.89184421,FALSE,0,مژگان,575366,0.13487618
11494,2.65848425,0.00194314,0.37615419,0.0694086,191,11,191,120,FALSE,کنم,179.8134328,191,0,71,23,0.9099423,FALSE,0,کنم,3674192,0.02239085
11495,2.77100678,7.19E-04,0.36087967,0.11818182,103,11,103,52,FALSE,میخانه,292.7857143,103,0,51,13,0.90372281,FALSE,0,میخانه,1628174,0.04164719
11496,3.33224616,2.40E-07,0.30009788,0,2,11,2,1,FALSE,خاکروب,661,2,0,1,0,0.86580115,FALSE,0,خاکروب,517,0.50381679
11497,3.00454897,7.72E-05,0.33282866,0.30909091,23,11,23,13,FALSE,فروش,482.1818182,23,0,10,3,0.88225699,FALSE,0,فروش,105180,0.13641508
11498,3.65505107,8.00E-08,0.27359399,0.33333333,4,11,4,2,FALSE,مغبچه,140.3333333,4,0,2,1,0.85332889,FALSE,0,مغبچه,150,0.36363636
11499,2.83194576,7.60E-04,0.35311411,0.20772947,66,11,66,31,FALSE,جلوه,405.4347826,66,0,35,11,0.90649689,FALSE,0,جلوه,1548933,0.053983
11500,2.92610076,1.16E-05,0.34175173,0.48214286,14,10,14,7,FALSE,ریحان,872.125,14,0,7,3,0.88942521,FALSE,0,ریحان,308444,0.18731207
11501,3.87786456,3.00E-08,0.25787389,0,2,11,2,1,FALSE,بازرسی,66,2,0,1,0,0.84513981,FALSE,0,بازرسی,57,0.53278689
11502,3.33387692,1.07E-06,0.29995109,0.5,2,11,2,1,FALSE,الحان,845,2,0,1,0,0.86734909,FALSE,0,الحان,7259,0.53650794
11503,2.82267617,1.68E-04,0.35427373,0.20461538,35,11,35,16,FALSE,مژده,399.9230769,35,0,19,5,0.89518975,FALSE,0,مژده,414469,0.07129339
11504,2.98961463,4.59E-04,0.33449127,0.09963768,24,11,24,12,FALSE,میرسد,298.875,24,0,12,0,0.88884265,FALSE,0,میرسد,521471,0.06548794
11505,2.72912196,5.38E-04,0.36641822,0.18825911,54,10,54,27,FALSE,بستان,436.8205128,54,0,27,9,0.90560364,FALSE,0,بستان,1416935,0.05947754
11506,2.76577118,0.0022504,0.36156281,0.05936639,154,11,154,80,FALSE,دگر,149.553719,154,0,74,13,0.90152574,FALSE,0,دگر,4430951,0.02256191
11507,2.71779246,0.00201215,0.36794568,0.11018437,103,10,103,50,FALSE,عهد,302.9264706,103,0,53,20,0.90909898,FALSE,0,عهد,3802983,0.0383605
11508,3.00128744,1.39E-04,0.33319035,0.23015873,31,11,31,15,FALSE,رونق,411,31,0,16,3,0.89614958,FALSE,0,رونق,278588,0.07130463
11509,2.67281778,9.31E-04,0.37413699,0.15227273,102,10,102,50,FALSE,کام,348.9821429,102,0,52,13,0.90765091,FALSE,0,کام,2217345,0.04548799
11510,2.97854261,6.08E-06,0.33573466,0.28888889,10,11,10,5,FALSE,بیابی,573.1,10,0,5,0,0.88539725,FALSE,0,بیابی,20237,0.14310689
11511,3.01828169,3.60E-04,0.33131434,0.17237903,34,11,34,15,FALSE,عاقبت,361.5,34,0,19,2,0.89687084,FALSE,0,عاقبت,515105,0.06132256
11512,2.6551369,0.00239569,0.37662841,0.09337141,224,10,224,105,FALSE,روز,223.9259259,224,0,119,30,0.91041389,FALSE,0,روز,4507586,0.0276178
11513,3.43361085,1.42E-06,0.2912386,0.33333333,4,11,4,2,FALSE,سختی,589.5,4,0,2,0,0.87144918,FALSE,0,سختی,13650,0.29593373
11514,3.2338855,4.42E-06,0.30922554,0.26785714,10,11,10,5,FALSE,اندام,399.875,10,0,5,2,0.87431758,FALSE,0,اندام,31541,0.16845765
11515,3.03218608,1.83E-04,0.32979506,0.19761905,35,11,35,18,FALSE,سیم,487.5238095,35,0,17,2,0.89561141,FALSE,0,سیم,496138,0.08525117
11516,2.70543301,7.29E-04,0.3696266,0.14109122,94,11,94,48,FALSE,دید,295.1014493,94,0,46,10,0.90800044,FALSE,0,دید,1450432,0.03803881
11517,2.74251137,0.0013707,0.3646293,0.10648734,127,11,127,63,FALSE,چمن,250.675,127,0,64,16,0.90763427,FALSE,0,چمن,3442690,0.03258876
11518,2.90301262,0.00333643,0.34446974,0.04172377,279,11,279,135,FALSE,اندر,114.2763819,279,0,144,32,0.90763981,FALSE,0,اندر,9232380,0.01517356
11519,2.74079478,0.00153968,0.36485767,0.1254386,142,10,142,70,FALSE,سرو,292.0526316,142,0,72,18,0.90953174,FALSE,0,سرو,3293301,0.03651168
11520,2.88464509,5.26E-04,0.3466631,0.08441558,71,11,71,34,FALSE,دیگر,226.9642857,71,0,37,5,0.89746449,FALSE,0,دیگر,907928,0.03787264
11521,3.62295082,6.00E-08,0.2760181,0.16666667,3,11,3,1,FALSE,ننگرد,81,3,0,2,0,0.85075455,FALSE,0,ننگرد,172,0.37173579
11522,2.96266415,5.72E-05,0.33753404,0.24358974,15,11,15,7,FALSE,آرام,461,15,0,8,2,0.88594652,FALSE,0,آرام,164895,0.11153939
11523,2.69753669,7.98E-04,0.37070858,0.15144597,100,10,100,50,FALSE,برد,311.7808219,99,0,50,14,0.91021971,FALSE,1,برد,1461986,0.03841051
11524,3.38211312,1.30E-07,0.29567314,0.33333333,4,11,4,2,FALSE,باره,289,4,0,2,1,0.86074123,FALSE,0,باره,297,0.38026316
11525,2.73487254,7.98E-04,0.36564775,0.15519481,77,10,77,38,FALSE,خاطر,328.1607143,77,0,39,12,0.9049656,FALSE,0,خاطر,1885200,0.0454406
11526,3.59891855,2.20E-07,0.27786125,0.5,2,12,2,1,FALSE,دلارامی,346,2,0,1,0,0.85953728,FALSE,0,دلارامی,1028,0.54488189
11527,3.21199897,6.30E-06,0.3113326,0.42857143,8,11,8,4,FALSE,عام,941.75,8,0,4,0,0.89087328,FALSE,0,عام,147397,0.1903679
11528,3.10522702,1.08E-05,0.32203765,0.17777778,14,11,14,7,FALSE,خاص,472.2,13,0,7,2,0.88266201,FALSE,1,خاص,122570,0.13129346
11529,3.21757789,9.59E-05,0.31079279,0.08823529,19,11,19,13,FALSE,نمیبینم,230.3888889,19,0,6,1,0.8775688,FALSE,0,نمیبینم,178337,0.08193901
11530,3.50733843,8.15E-05,0.28511648,0.16666667,6,11,6,3,FALSE,شیدای,352,6,0,3,0,0.86955171,FALSE,0,شیدای,129281,0.21111111
11531,2.90575916,2.31E-04,0.34414414,0.21034483,43,11,43,21,FALSE,محرم,369.1,43,0,22,6,0.89512317,FALSE,0,محرم,415795,0.06582233
11532,2.86147112,4.17E-04,0.34947059,0.16923077,33,11,33,17,FALSE,خام,410.9615385,33,0,16,3,0.89604971,FALSE,0,خام,837234,0.07115351
11533,3.86121363,8.50E-07,0.25898593,0,2,12,2,1,FALSE,افسردگان,443.5,2,0,1,0,0.86083555,FALSE,0,افسردگان,2784,0.50862069
11534,2.97133293,5.18E-05,0.33654929,0.23376623,26,11,26,13,FALSE,سوخت,473.2272727,25,0,13,2,0.89544496,FALSE,1,سوخت,117746,0.08427103
11535,3.13337911,1.64E-04,0.31914427,0.13636364,12,11,12,6,FALSE,نالان,397.4166667,12,0,6,0,0.88028739,FALSE,0,نالان,299108,0.12269591
11536,4.13312162,9.00E-08,0.24194788,0,2,12,2,1,FALSE,سینهٔ,41,2,0,1,0,0.84227696,FALSE,0,سینهٔ,256,0.51282051
11537,2.79503905,0.00116172,0.35777675,0.11118012,109,10,109,53,FALSE,آه,259.5857143,109,0,56,11,0.90462716,FALSE,0,آه,2280497,0.03629187
11538,2.93906102,3.11E-04,0.34024472,0.3,35,10,35,17,FALSE,دود,581.4615385,35,0,18,7,0.9027186,FALSE,0,دود,563839,0.0844913
11539,3.33379109,0,0.29995881,0.5,2,11,2,1,FALSE,نافرجام,723,2,0,1,0,0.86560142,FALSE,0,نافرجام,0,0.50951374
11540,2.80688353,9.49E-04,0.35626701,0.11819143,93,10,93,45,FALSE,نفس,290.2903226,92,0,48,13,0.90461607,FALSE,1,نفس,2322057,0.04050039
11541,2.76216634,0.00177252,0.36203468,0.06698221,134,10,134,71,FALSE,چند,202.7380952,134,0,63,14,0.90409454,FALSE,0,چند,2652551,0.02872975
11542,3.88653334,1.70E-07,0.25729871,0.5,2,11,2,1,FALSE,نمیخواهیم,413,2,0,1,0,0.86052486,FALSE,0,نمیخواهیم,285,0.50737101
11543,3.15320573,2.25E-04,0.31713757,0.11111111,11,10,11,5,FALSE,عاقلان,340.5555556,11,0,6,2,0.87473369,FALSE,0,عاقلان,213034,0.14385718
11544,3.98188997,8.40E-05,0.25113702,0.16666667,4,11,4,2,FALSE,نزد,428.75,4,0,2,0,0.86886929,FALSE,0,نزد,105452,0.2525059
11545,4.98154665,5.50E-07,0.20074087,0,2,12,2,1,FALSE,بدنامیست,324.5,2,0,1,0,0.85721261,FALSE,0,بدنامیست,980,0.50077399
11546,3.56484422,2.80E-05,0.28051717,0.14444444,10,11,10,5,FALSE,ازرق,287.1,10,0,5,0,0.87442299,FALSE,0,ازرق,43265,0.12054622
11547,2.98240494,6.14E-04,0.33529987,0.12258065,37,10,37,17,FALSE,دلق,321.1935484,37,0,20,4,0.89342543,FALSE,0,دلق,1008066,0.06083002
11548,3.39515921,7.64E-05,0.294537,0.25,4,11,4,2,FALSE,برکشم,421,4,0,2,0,0.86723258,FALSE,0,برکشم,79636,0.29402516
11549,3.50210282,5.50E-07,0.28554273,0.5,2,12,2,1,FALSE,کفم,516.5,2,0,1,0,0.8625,FALSE,0,کفم,3846,0.54830149
11550,2.81701142,9.39E-04,0.35498614,0.08450395,94,10,94,45,FALSE,ساغر,246.3676471,94,0,49,14,0.90329561,FALSE,0,ساغر,1858095,0.03552666
11551,3.02858124,4.42E-04,0.33018761,0.15860597,47,11,47,23,FALSE,ایام,324.8421053,47,0,24,6,0.89610519,FALSE,0,ایام,955412,0.05581644
11552,2.56372844,0.00390243,0.39005691,0.06722361,373,10,373,180,FALSE,غم,166.7368421,373,0,193,45,0.91645584,FALSE,0,غم,8708186,0.01838158
11553,3.01630761,6.70E-05,0.33153117,0.23333333,24,11,24,11,FALSE,درده,443.4285714,24,0,13,3,0.89313138,FALSE,0,درده,126275,0.08373578
11554,2.86988241,0.00134507,0.34844633,0.07469388,64,11,64,34,FALSE,ساقیا,209.96,64,0,30,8,0.89179427,FALSE,0,ساقیا,1703466,0.04135727
11555,3.06737619,8.92E-05,0.32601153,0.28181818,13,11,13,6,FALSE,برسان,584,13,0,7,2,0.88678429,FALSE,0,برسان,125836,0.13756319
11556,2.99124539,3.44E-04,0.33430892,0.12688172,38,11,38,19,FALSE,بندگی,362.2258065,38,0,19,5,0.89675433,FALSE,0,بندگی,705325,0.06169602
11557,2.72010986,0.00173306,0.36763221,0.12528929,131,11,131,63,FALSE,بنده,248.7755102,131,0,68,17,0.91077452,FALSE,0,بنده,3987764,0.03045607
11558,2.89099648,0.00309233,0.34590149,0.03899513,165,10,165,81,FALSE,وز,98.44094488,165,0,84,23,0.89129494,FALSE,0,وز,8614613,0.02042461
11559,3.47669728,1.79E-05,0.2876293,0.25,12,11,12,5,FALSE,مرید,388.6666667,12,0,7,0,0.88171882,FALSE,0,مرید,33767,0.11220169
11560,2.9788001,2.58E-04,0.33570564,0.15864528,45,11,45,18,FALSE,غلام,328.6764706,45,0,27,5,0.89618287,FALSE,0,غلام,873702,0.05683934
11561,3.32460733,8.89E-05,0.3007874,0.33333333,8,11,8,4,FALSE,ترحم,795,8,0,4,1,0.88346094,FALSE,0,ترحم,81205,0.2106698
11562,3.32769719,1.90E-07,0.30050811,0,2,11,2,1,FALSE,بازبین,875,2,0,1,0,0.86910231,FALSE,0,بازبین,768,0.51051402
11563,2.72766286,0.00115194,0.36661422,0.14780539,98,11,98,48,FALSE,خواجه,315.8225806,98,0,50,11,0.90673546,FALSE,0,خواجه,2269894,0.04175841
11564,2.87812205,7.28E-04,0.34744878,0.13574661,67,10,67,33,FALSE,خدمت,315.2307692,66,0,34,9,0.90299601,FALSE,1,خدمت,1576370,0.04567447
11565,2.65496524,0.00146998,0.37665277,0.11050505,146,10,146,73,FALSE,حق,240.53,146,0,73,18,0.91103529,FALSE,0,حق,3593930,0.02928041
11566,2.8361514,0.00324171,0.35259049,0.0515502,190,11,190,94,FALSE,بس,162.3203125,190,0,96,19,0.90806702,FALSE,0,بس,5510565,0.02108836
11567,3.32409235,1.03E-05,0.300834,0.1,5,11,5,3,FALSE,دارالسلام,641.2,5,0,2,0,0.87618176,FALSE,0,دارالسلام,65379,0.23919373
11568,3.55523131,6.29E-05,0.28127565,0.12573099,21,11,21,10,FALSE,روضه,393.5263158,21,0,11,1,0.88933644,FALSE,0,روضه,126650,0.08467952
11569,2.84164449,2.11E-04,0.3519089,0.20073892,36,11,36,19,FALSE,بهشت,401.9310345,36,0,17,6,0.89696516,FALSE,0,بهشت,626487,0.06790505
11570,2.99879839,4.46E-04,0.3334669,0.13458111,38,11,38,19,FALSE,آدم,286.8235294,38,0,19,3,0.89305925,FALSE,0,آدم,780566,0.0548251
11571,2.82173204,7.59E-04,0.35439226,0.12162162,40,11,40,20,FALSE,نماند,323.972973,40,0,20,2,0.89735353,FALSE,0,نماند,1046799,0.05424423
11572,3.82147455,4.60E-07,0.26167909,0,2,12,2,1,FALSE,آبخور,316.5,2,0,1,0,0.85696849,FALSE,0,آبخور,1076,0.51300813
11573,2.87262896,2.96E-04,0.34811318,0.14153627,48,11,48,22,FALSE,نقد,292.0263158,48,0,26,5,0.89501221,FALSE,0,نقد,766924,0.05269808
11574,2.76139387,7.86E-04,0.36213595,0.17684306,108,10,108,52,FALSE,نام,331.5223881,108,0,56,14,0.90947625,FALSE,0,نام,2510571,0.04150547
11575,2.886705,2.41E-04,0.34641572,0.27777778,31,10,31,15,FALSE,ننگ,583.6842105,31,0,16,4,0.89613848,FALSE,0,ننگ,700482,0.10151815
11576,3.48476526,8.13E-05,0.28696338,0,8,11,8,4,FALSE,هنری,66.25,8,0,4,0,0.85557035,FALSE,0,هنری,109720,0.1472912
11577,3.44245129,3.27E-06,0.29049068,0.26785714,15,11,15,7,FALSE,پیرانه,562.5,15,0,8,3,0.88053151,FALSE,0,پیرانه,7067,0.17177001
11578,3.05218436,4.13E-04,0.32763421,0.13846154,32,11,32,16,FALSE,گلی,319.2692308,32,0,16,4,0.8909565,FALSE,0,گلی,538967,0.06502727
11579,4.05192687,0,0.24679616,0.5,2,12,2,1,FALSE,نچیدی,1348.5,2,0,1,0,0.87593764,FALSE,0,نچیدی,0,0.50373552
11580,3.07673161,9.20E-05,0.32502022,0.09848485,18,11,18,9,FALSE,شباب,347.25,18,0,9,3,0.88076454,FALSE,0,شباب,121966,0.10538843
11581,3.23113896,1.90E-06,0.30948839,0.21428571,8,10,8,3,FALSE,دوام,371,8,0,5,0,0.87336329,FALSE,0,دوام,6302,0.16608822
11582,2.92318256,9.75E-04,0.3420929,0.05780781,49,11,49,24,FALSE,یعنی,224.8108108,49,0,25,4,0.88893142,FALSE,0,یعنی,1169043,0.04883099
11583,2.76783109,7.82E-04,0.36129372,0.1136612,97,11,97,42,FALSE,برو,252.4590164,97,0,55,9,0.9018198,FALSE,0,برو,1520774,0.03774316
11584,2.88636169,1.04E-04,0.34645693,0.25735294,22,11,22,11,FALSE,درکش,585,22,0,11,4,0.89563915,FALSE,0,درکش,118449,0.10262894
11585,2.7237147,7.88E-04,0.36714565,0.14591346,93,11,93,45,FALSE,قدح,316.5846154,93,0,48,17,0.90764536,FALSE,0,قدح,2254310,0.04098049
11586,2.88679083,0.00373051,0.34640542,0.05579296,335,11,335,160,FALSE,یک,142.1701031,335,0,175,49,0.91320462,FALSE,0,یک,7561459,0.01666252
11587,2.84499185,0.0014279,0.35149486,0.1047502,183,11,183,87,FALSE,دور,217.4144144,182,0,96,23,0.9096316,FALSE,1,دور,3139063,0.02715645
11588,2.92979143,2.98E-04,0.34132122,0.17825312,44,11,44,22,FALSE,بزم,347.6470588,44,0,22,5,0.89633267,FALSE,0,بزم,828647,0.05996529
11589,3.14470861,5.06E-05,0.31799449,0.18181818,28,11,28,13,FALSE,همیشه,323.9090909,28,0,15,4,0.88594652,FALSE,0,همیشه,115527,0.07830359
11590,2.79769977,0.00159101,0.3574365,0.08583639,248,11,248,140,FALSE,جا,235.3626374,248,0,108,20,0.90849978,FALSE,0,جا,3248185,0.029989
11591,2.77564158,0.00193776,0.36027706,0.07413445,131,11,131,65,FALSE,کان,176.5789474,131,0,66,12,0.90659121,FALSE,0,کان,3973224,0.02377947
11592,3.77538409,7.00E-08,0.26487371,0,2,12,2,1,FALSE,بازچین,92,2,0,1,0,0.84920661,FALSE,0,بازچین,179,0.53846154
11593,3.10290962,2.31E-04,0.32227816,0.0908046,36,11,36,22,FALSE,نشود,186,36,0,14,5,0.88006547,FALSE,0,نشود,450209,0.05814293
11594,3.35464767,2.54E-04,0.2980939,0.11666667,16,11,16,8,FALSE,شکار,288.75,16,0,8,0,0.87994896,FALSE,0,شکار,388389,0.09258665
11595,3.06935027,6.67E-05,0.32580185,0.13333333,17,11,17,9,FALSE,عنقا,345.9333333,17,0,8,2,0.88220151,FALSE,0,عنقا,159764,0.09680851
11596,2.82937087,2.90E-04,0.35343546,0.21551724,38,10,38,18,FALSE,مقام,490,38,0,20,8,0.90139259,FALSE,0,مقام,767805,0.07374109
11597,3.39370011,1.71E-04,0.29466363,0.0751634,19,11,19,9,FALSE,عالی,201.7777778,19,0,10,1,0.87530515,FALSE,0,عالی,219396,0.08182146
11598,2.90507253,4.27E-04,0.34422549,0.1194332,55,11,55,20,FALSE,زاهد,281.4358974,55,0,35,5,0.89504549,FALSE,0,زاهد,1072413,0.05024249
11599,3.12479615,5.28E-06,0.32002088,0.14444444,12,11,12,6,FALSE,پرس,320.1,12,0,6,1,0.8751609,FALSE,0,پرس,9286,0.12649268
11600,2.68019912,0.00214032,0.37310661,0.0823871,229,10,229,113,FALSE,مست,194.328,228,0,116,30,0.91026964,FALSE,1,مست,4281459,0.02404356
11601,3.13749893,3.04E-04,0.31872521,0.14793741,46,10,46,22,FALSE,درون,287.8684211,46,0,24,3,0.8941245,FALSE,0,درون,539046,0.05270386
11602,3.32005836,3.88E-06,0.30119952,0.08333333,6,11,6,3,FALSE,فام,390.5,6,0,3,2,0.86628939,FALSE,0,فام,5701,0.26730637
11603,3.32349155,9.33E-05,0.30088838,0.18014706,19,11,19,9,FALSE,صفای,323.9411765,19,0,10,2,0.88138038,FALSE,0,صفای,126191,0.09452984
11604,3.17766715,7.18E-06,0.31469627,0.26666667,10,11,10,5,FALSE,بنگری,420.5,10,0,5,0,0.87767976,FALSE,0,بنگری,29316,0.14719888
11605,3.62758561,0,0.27566544,0.5,3,11,3,1,FALSE,صافیست,108,3,0,2,1,0.85054372,FALSE,0,صافیست,0,0.53465347
11606,2.96395159,7.85E-04,0.33738743,0.12438854,72,11,72,35,FALSE,آینه,289.5555556,72,0,37,8,0.90265757,FALSE,0,آینه,1459637,0.0422643
11607,2.90327011,4.90E-04,0.34443919,0.10267857,86,10,86,50,FALSE,شما,227.5625,86,0,36,8,0.89947292,FALSE,0,شما,1387409,0.03620633
11608,3.16814007,5.57E-06,0.31564261,0.19642857,8,11,8,4,FALSE,اثری,392.625,8,0,4,0,0.87446183,FALSE,0,اثری,7547,0.1616859
11609,3.05261351,2.79E-04,0.32758815,0.18931475,51,10,51,24,FALSE,دعای,362.3095238,51,0,27,6,0.90170328,FALSE,0,دعای,548139,0.0544637
11610,3.16479272,0,0.31597646,1,2,11,2,1,FALSE,سحرخیز,1209,2,0,1,0,0.8731913,FALSE,0,سحرخیز,0,0.54730647
11611,3.19225818,3.39E-04,0.31325787,0.12252964,24,11,24,12,FALSE,جرعهای,310.6086957,24,0,12,1,0.88677319,FALSE,0,جرعهای,448584,0.0737065
11612,2.769891,3.07E-04,0.36102504,0.25246305,33,11,33,15,FALSE,بنما,504.8275862,33,0,18,3,0.90162561,FALSE,0,بنما,391282,0.07515249
11613,2.97373616,2.31E-04,0.33627731,0.15909091,37,10,37,19,FALSE,رویت,307.0606061,37,0,18,3,0.89178318,FALSE,0,رویت,718812,0.06102175
11614,3.1780963,1.57E-04,0.31465378,0.11290323,37,11,37,18,FALSE,فدای,206.09375,37,0,19,2,0.88283955,FALSE,0,فدای,309604,0.05701481
11615,3.05604669,8.48E-05,0.32722013,0.28181818,12,11,12,6,FALSE,نمودی,412.2727273,12,0,6,1,0.87885597,FALSE,0,نمودی,172431,0.13684655
11616,2.87031156,0.00121222,0.34839423,0.0971831,106,11,106,50,FALSE,عاشقان,232.2676056,106,0,56,11,0.90161451,FALSE,0,عاشقان,2757904,0.03470178
11617,3.052871,1.05E-04,0.32756052,0.17532468,27,11,27,14,FALSE,قیامت,357.4545455,27,0,13,4,0.88880937,FALSE,0,قیامت,250909,0.07692835
11618,4.08514291,2.00E-08,0.24478948,0,2,12,2,1,FALSE,بنوازد,16,2,0,1,0,0.83194075,FALSE,0,بنوازد,38,0.51724138
11619,3.29250708,1.53E-04,0.30371992,0.23809524,8,11,8,3,FALSE,آشنایان,491.2857143,8,0,5,1,0.87604305,FALSE,0,آشنایان,133433,0.18988671
11620,3.28855892,1.25E-05,0.30408456,0.11904762,18,10,18,8,FALSE,پیام,228.2666667,18,0,10,3,0.87551043,FALSE,0,پیام,24010,0.09200969
11621,3.05733413,4.18E-06,0.32708234,0.25,9,11,9,5,FALSE,صبحگاهی,526,9,0,4,1,0.87969929,FALSE,0,صبحگاهی,14846,0.16590407
11622,2.96480989,7.17E-04,0.33728975,0.13338454,104,11,104,50,FALSE,نسیم,267.4603175,104,0,54,20,0.90144252,FALSE,0,نسیم,1420001,0.0402901
11623,3.05836409,1.09E-06,0.32697219,0.85,6,11,6,3,FALSE,امیدم,1483,6,0,3,1,0.89048491,FALSE,0,امیدم,23859,0.30483042
11624,3.32134581,2.71E-05,0.30108277,0.06666667,16,11,16,12,FALSE,نمیکنی,266.7333333,16,0,4,1,0.87931647,FALSE,0,نمیکنی,45537,0.08574187
11625,2.7237147,0.0012407,0.36714565,0.07530864,103,10,103,67,FALSE,داری,209.2098765,103,0,36,11,0.90350644,FALSE,0,داری,1860445,0.03018863
